week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
2.4,1,7.18,3,Blue,Middle,xiye,Team WE,Galio,Corki,Lulu,Rakan,Orianna,Syndra,32.416666666666664,1,1,1,9,14,8,0,0,0,0,0,0,0,9.31495,0.03084832904884319,0.03084832904884319,0.6786632390745502,0,19.231783333333333,1,1,0,1,0,0,0,0,0,0,0,NA,1,13.115599999999999,0,1,8,1,1,29.616516666666666,1,0,14473,446.4678663239075,0.17327746183777312,0.20031013408738485,9,0.2776349614395887,0.07894736842105263,8,0.24678663239074553,3,3,NA,NA,13007,270.9717223650386,11245,0.0732887762157179,284,9,3,6,9.038560411311055,3688,3293,395,5341,4979,362,5019,4578,441,95,87,8,141,138,3
2.4,1,7.18,4,Blue,ADC,Mystic,Team WE,Twitch,Corki,Lulu,Rakan,Orianna,Syndra,32.416666666666664,1,6,3,6,14,8,2,0,0,0,0,0,1,9.31495,0.18508997429305915,0.09254498714652958,0.6786632390745502,0,19.231783333333333,1,1,0,0,0,0,0,0,0,0,0,NA,1,13.115599999999999,0,1,8,1,1,29.616516666666666,1,0,32615,1006.1182519280206,0.3904818916492068,0.2534890084830794,14,0.4318766066838047,0.12280701754385964,11,0.3393316195372751,2,2,NA,NA,15339,342.91002570694087,12800,0.08130081300813008,298,14,12,0,9.624678663239076,3032,3034,-2,5145,4478,667,3015,3192,-177,73,75,-2,115,115,0
2.4,1,7.18,5,Blue,Support,Ben,Team WE,Janna,Corki,Lulu,Rakan,Orianna,Syndra,32.416666666666664,1,0,1,12,14,8,0,0,0,0,0,0,0,9.31495,0,0,0.6786632390745502,0,19.231783333333333,1,1,0,0,0,0,0,0,0,0,0,NA,1,13.115599999999999,0,1,8,1,1,29.616516666666666,1,0,3004,92.66838046272494,0.03596527985633044,0.18553315698257777,42,1.295629820051414,0.3684210526315789,17,0.5244215938303343,12,12,NA,NA,12359,250.98200514138819,10450,0.30939226519337015,52,0,0,0,1.6041131105398458,2783,2240,543,4742,3309,1433,2563,2757,-194,12,0,12,22,1,21
2.4,1,7.18,6,Red,Top,MMD,Flash Wolves,Shen,Kalista,Kog'Maw,Xayah,Sejuani,LeBlanc,32.416666666666664,0,2,3,6,8,14,0,0,0,0,0,1,0,9.31495,0.06169665809768638,0.15424164524421594,0.6786632390745502,0,19.231783333333333,1,1,0,0,0,0,0,0,0,0,1,NA,0,13.115599999999999,1,0,1,8,0,29.616516666666666,0,1,8893,274.33419023136247,0.170612385849129,0.20769602318467237,13,0.40102827763496146,0.12149532710280374,4,0.12339331619537276,4,4,NA,NA,10673,198.97172236503857,10410,-0.07400555041628122,233,3,3,0,7.280205655526992,2877,3237,-360,4424,4899,-475,4325,4980,-655,70,89,-19,113,134,-21
2.4,1,7.18,7,Red,Jungle,Karsa,Flash Wolves,Jarvan IV,Kalista,Kog'Maw,Xayah,Sejuani,LeBlanc,32.416666666666664,0,2,4,4,8,14,0,0,0,0,1,0,0,9.31495,0.06169665809768638,0.06169665809768638,0.6786632390745502,0,19.231783333333333,1,1,0,1,0,0,0,0,0,0,1,NA,0,13.115599999999999,1,0,1,8,0,29.616516666666666,0,1,6886,212.42159383033422,0.13210805003453305,0.1732410239896957,30,0.9254498714652957,0.2803738317757009,11,0.3393316195372751,7,7,NA,NA,9603,165.96401028277637,8925,-0.05449591280653951,31,98,59,5,3.9794344473007714,3276,2945,331,4646,4400,246,3360,3517,-157,47,45,2,72,57,15
2.4,1,7.18,8,Red,Middle,Maple,Flash Wolves,Vladimir,Kalista,Kog'Maw,Xayah,Sejuani,LeBlanc,32.416666666666664,0,1,1,5,8,14,0,0,0,0,0,1,0,9.31495,0.03084832904884319,0.03084832904884319,0.6786632390745502,0,19.231783333333333,1,1,1,0,0,0,0,1,0,0,1,NA,0,13.115599999999999,1,0,1,8,0,29.616516666666666,0,1,20051,618.5398457583548,0.3846788427595733,0.22907744324585413,15,0.46272493573264784,0.14018691588785046,3,0.09254498714652958,5,6,NA,NA,11337,219.45501285347046,10450,-0.0732887762157179,298,8,5,0,9.439588688946017,3293,3688,-395,4979,5341,-362,4578,5019,-441,87,95,-8,138,141,-3
2.4,1,7.18,9,Red,ADC,Betty,Flash Wolves,Tristana,Kalista,Kog'Maw,Xayah,Sejuani,LeBlanc,32.416666666666664,0,3,3,4,8,14,0,0,0,0,0,1,0,9.31495,0.09254498714652958,0.18508997429305915,0.6786632390745502,0,19.231783333333333,1,1,0,0,0,0,0,0,0,0,1,NA,0,13.115599999999999,1,0,1,8,0,29.616516666666666,0,1,14028,432.74035989717225,0.26912746527511316,0.25854129769763323,13,0.40102827763496146,0.12149532710280374,18,0.5552699228791774,4,4,NA,NA,12252,247.68123393316196,11800,-0.08130081300813008,269,22,20,0,8.976863753213369,3034,3032,2,4478,5145,-667,3192,3015,177,75,73,2,115,115,0
2.4,1,7.18,10,Red,Support,SwordArT,Flash Wolves,Taric,Kalista,Kog'Maw,Xayah,Sejuani,LeBlanc,32.416666666666664,0,0,3,8,8,14,0,0,0,0,0,1,0,9.31495,0,0,0.6786632390745502,0,19.231783333333333,1,1,0,0,0,0,0,0,0,0,1,NA,0,13.115599999999999,1,0,1,8,0,29.616516666666666,0,1,2266,69.90231362467867,0.043473256081651444,0.13144421188214458,36,1.1105398457583548,0.3364485981308411,4,0.12339331619537276,12,12,NA,NA,8305,125.92287917737791,7650,-0.30939226519337015,4,0,0,0,0.12339331619537276,2240,2783,-543,3309,4742,-1433,2757,2563,194,0,12,-12,1,22,-21
2.4,1,7.18,100,Blue,Team,Team,Team WE,NA,Corki,Lulu,Rakan,Orianna,Syndra,32.416666666666664,1,14,8,38,14,8,NA,NA,NA,NA,0,0,1,9.31495,0.4318766066838047,0.24678663239074553,0.6786632390745502,1,19.231783333333333,1,1,1,1,0,0,0,1,0,0,0,18.299633333333333,1,13.115599999999999,0,1,8,1,1,29.616516666666666,1,0,83525,2576.6066838046277,NA,NA,114,3.5167095115681235,1,52,1.6041131105398458,30,31,0.7317073170731707,0.3333333333333333,64967,1352.7609254498716,55130,0.11296890720068989,896,155,91,30,32.421593830334196,15685,14720,965,24527,21836,2691,19094,18212,882,314,279,35,469,439,30
2.4,1,7.18,200,Red,Team,Team,Flash Wolves,NA,Kalista,Kog'Maw,Xayah,Sejuani,LeBlanc,32.416666666666664,0,8,14,27,8,14,NA,NA,NA,NA,1,1,0,9.31495,0.24678663239074553,0.4318766066838047,0.6786632390745502,0,19.231783333333333,1,1,1,1,0,0,0,1,0,0,1,18.299633333333333,0,13.115599999999999,1,0,1,8,0,29.616516666666666,0,1,52124,1607.9383033419024,NA,NA,107,3.3007712082262213,1,40,1.2339331619537275,32,33,0.5294117647058824,0.275,52170,957.9948586118253,49235,-0.11296890720068989,835,131,87,5,29.799485861182525,14720,15685,-965,21836,24527,-2691,18212,19094,-882,279,314,-35,439,469,-30
2.4,2,7.18,1,Blue,Top,Alphari,Misfits,Shen,Tristana,Lulu,Jarvan IV,Gnar,Lucian,45.3,1,1,2,11,17,7,0,0,0,0,0,0,0,5.273466666666667,0.02207505518763797,0.06622516556291391,0.5298013245033113,0,10.254850000000001,3,2,0,0,0,0,0,0,0,0,1,NA,0,12.260066666666667,1,1,10,4,0,23.21985,0,2,13651,301.34657836644595,0.11708250066470542,0.17924726045343156,27,0.5960264900662252,0.17307692307692307,6,0.13245033112582782,4,4,NA,NA,15104,205.38807947019868,13650,-0.2358642972536349,289,40,16,0,7.262693156732892,3153,3391,-238,4809,6406,-1597,4373,4787,-414,79,92,-13,128,153,-25
2.4,2,7.18,2,Blue,Jungle,Maxlore,Misfits,Gragas,Tristana,Lulu,Jarvan IV,Gnar,Lucian,45.3,1,3,2,10,17,7,0,0,0,0,1,0,0,5.273466666666667,0.06622516556291391,0,0.5298013245033113,1,10.254850000000001,3,2,3,1,2,0,1,0,0,1,1,NA,0,12.260066666666667,1,1,10,4,0,23.21985,0,2,13252,292.53863134657837,0.11366033981456863,0.15965430081839618,40,0.8830022075055188,0.2564102564102564,17,0.3752759381898455,11,11,NA,NA,14087,182.93774834437087,11525,-0.07716371220020855,49,102,72,12,3.333333333333333,3345,2775,570,4638,4072,566,3270,3110,160,41,33,8,56,49,7
2.4,2,7.18,3,Blue,Middle,PowerOfEvil,Misfits,LeBlanc,Tristana,Lulu,Jarvan IV,Gnar,Lucian,45.3,1,5,2,8,17,7,1,0,0,0,0,0,0,5.273466666666667,0.11037527593818985,0.02207505518763797,0.5298013245033113,0,10.254850000000001,3,2,0,0,0,0,0,0,0,0,1,NA,0,12.260066666666667,1,1,10,4,0,23.21985,0,2,32167,710.0883002207506,0.2758913485372192,0.197954009524837,9,0.19867549668874174,0.057692307692307696,19,0.41942604856512145,4,4,NA,NA,16075,226.82295805739517,14250,-0.08885163453478626,285,17,14,2,6.666666666666667,3326,3218,108,5179,5180,-1,4144,4521,-377,62,87,-25,113,147,-34
2.4,2,7.18,4,Blue,ADC,Hans Sama,Misfits,Xayah,Tristana,Lulu,Jarvan IV,Gnar,Lucian,45.3,1,8,0,6,17,7,1,0,0,0,0,1,0,5.273466666666667,0.17660044150110377,0.04415011037527594,0.5298013245033113,0,10.254850000000001,3,2,0,0,0,0,0,0,0,0,1,NA,0,12.260066666666667,1,1,10,4,0,23.21985,0,2,54814,1210.0220750551878,0.4701311399483674,0.29699767273399813,18,0.3973509933774835,0.11538461538461539,12,0.26490066225165565,6,7,NA,NA,21216,340.31081677704196,17275,0.17466561762391816,449,26,7,18,10.485651214128037,3452,2944,508,5652,5068,584,3076,2512,564,75,67,8,139,119,20
2.4,2,7.18,5,Blue,Support,IgNar,Misfits,Janna,Tristana,Lulu,Jarvan IV,Gnar,Lucian,45.3,1,0,1,13,17,7,0,0,0,0,0,1,0,5.273466666666667,0,0.02207505518763797,0.5298013245033113,0,10.254850000000001,3,2,0,0,0,0,0,0,0,0,1,NA,0,12.260066666666667,1,1,10,4,0,23.21985,0,2,2709,59.801324503311264,0.02323467103513933,0.1661467564693371,62,1.3686534216335542,0.3974358974358974,14,0.3090507726269316,21,21,NA,NA,14424,190.37704194260488,12275,0.11410118406889128,23,1,0,0,0.5298013245033113,2674,2100,574,4222,3200,1022,3223,2479,744,2,6,-4,5,9,-4
2.4,2,7.18,6,Red,Top,Hauntzer,Team SoloMid,Renekton,Kalista,Rakan,Varus,Cassiopeia,Orianna,45.3,0,3,4,3,7,17,0,0,0,0,0,0,0,5.273466666666667,0.06622516556291391,0.02207505518763797,0.5298013245033113,0,10.254850000000001,2,3,0,0,0,0,0,0,0,0,0,NA,1,12.260066666666667,0,0,4,10,1,23.21985,2,0,24927,550.2649006622516,0.28391954075356507,0.2627802305774734,25,0.5518763796909493,0.16129032258064516,7,0.1545253863134658,2,2,NA,NA,18049,270.39911699779253,17300,0.2358642972536349,378,6,0,5,8.47682119205298,3391,3153,238,6406,4809,1597,4787,4373,414,92,79,13,153,128,25
2.4,2,7.18,7,Red,Jungle,Svenskeren,Team SoloMid,Sejuani,Kalista,Rakan,Varus,Cassiopeia,Orianna,45.3,0,0,3,3,7,17,0,0,0,0,0,0,0,5.273466666666667,0,0.06622516556291391,0.5298013245033113,0,10.254850000000001,2,3,1,3,1,0,0,0,1,0,0,NA,1,12.260066666666667,0,0,4,10,1,23.21985,2,0,6669,147.21854304635764,0.07596018041824229,0.14699807351534108,37,0.8167770419426049,0.23870967741935484,17,0.3752759381898455,8,8,NA,NA,12652,151.2600441501104,12450,0.07716371220020855,33,93,71,1,2.7814569536423845,2775,3345,-570,4072,4638,-566,3110,3270,-160,33,41,-8,49,56,-7
2.4,2,7.18,8,Red,Middle,Bjergsen,Team SoloMid,Syndra,Kalista,Rakan,Varus,Cassiopeia,Orianna,45.3,0,1,3,4,7,17,0,0,0,0,0,0,0,5.273466666666667,0.02207505518763797,0.11037527593818985,0.5298013245033113,0,10.254850000000001,2,3,0,0,0,0,0,0,0,0,0,NA,1,12.260066666666667,0,0,4,10,1,23.21985,2,0,24230,534.8785871964681,0.27598068249122965,0.21215101236983355,19,0.41942604856512145,0.12258064516129032,3,0.06622516556291391,7,9,NA,NA,15689,218.3019867549669,15575,0.08885163453478626,363,3,3,0,8.079470198675496,3218,3326,-108,5180,5179,1,4521,4144,377,87,62,25,147,113,34
2.4,2,7.18,9,Red,ADC,Doublelift,Team SoloMid,Kog'Maw,Kalista,Rakan,Varus,Cassiopeia,Orianna,45.3,0,2,5,1,7,17,0,0,0,0,0,0,1,5.273466666666667,0.04415011037527594,0.17660044150110377,0.5298013245033113,0,10.254850000000001,2,3,0,0,0,0,0,0,0,0,0,NA,1,12.260066666666667,0,0,4,10,1,23.21985,2,0,22687,500.81677704194266,0.25840584992482574,0.23133004672476154,21,0.4635761589403974,0.13548387096774195,19,0.41942604856512145,6,6,NA,NA,16583,238.03708609271524,14500,-0.17466561762391816,321,25,11,1,7.637969094922737,2944,3452,-508,5068,5652,-584,2512,3076,-564,67,75,-8,119,139,-20
2.4,2,7.18,10,Red,Support,Biofrost,Team SoloMid,Nami,Kalista,Rakan,Varus,Cassiopeia,Orianna,45.3,0,1,2,6,7,17,0,0,0,0,0,0,0,5.273466666666667,0.02207505518763797,0,0.5298013245033113,0,10.254850000000001,2,3,0,0,0,0,0,0,0,0,0,NA,1,12.260066666666667,0,0,4,10,1,23.21985,2,0,9283,204.9227373068433,0.10573374641213723,0.14674063681259036,53,1.1699779249448123,0.3419354838709677,16,0.35320088300220753,12,12,NA,NA,12640,150.99514348785874,10950,-0.11410118406889128,22,0,0,0,0.48565121412803536,2100,2674,-574,3200,4222,-1022,2479,3223,-744,6,2,4,9,5,4
2.4,2,7.18,100,Blue,Team,Team,Misfits,NA,Tristana,Lulu,Jarvan IV,Gnar,Lucian,45.3,1,17,7,48,17,7,NA,NA,NA,NA,1,1,0,5.273466666666667,0.3752759381898455,0.1545253863134658,0.5298013245033113,1,10.254850000000001,3,2,3,1,2,0,1,0,0,1,1,15.43065,0,12.260066666666667,1,1,10,4,0,23.21985,0,2,116593,2573.7969094922737,NA,NA,156,3.4437086092715234,1,68,1.501103752759382,46,47,0.6666666666666666,0.34545454545454546,80906,1145.8366445916115,68975,-0.025760286225402506,1095,186,109,32,28.27814569536424,15950,14428,1522,24500,23926,574,18086,17409,677,259,285,-26,441,477,-36
2.4,2,7.18,200,Red,Team,Team,Team SoloMid,NA,Kalista,Rakan,Varus,Cassiopeia,Orianna,45.3,0,7,17,17,7,17,NA,NA,NA,NA,0,0,1,5.273466666666667,0.1545253863134658,0.3752759381898455,0.5298013245033113,0,10.254850000000001,2,3,1,3,1,0,0,0,1,0,0,15.43065,1,12.260066666666667,0,0,4,10,1,23.21985,2,0,87796,1938.1015452538632,NA,NA,155,3.4216335540838854,1,62,1.3686534216335542,35,37,0.5961538461538461,0.2980769230769231,75613,1028.9933774834437,70775,0.025760286225402506,1117,127,85,7,27.461368653421633,14428,15950,-1522,23926,24500,-574,17409,18086,-677,285,259,26,477,441,36
2.4,3,7.18,1,Blue,Top,Archie,Gigabyte Marines,Cho'gath,Jayce,Jarvan IV,Sejuani,Taliyah,Gnar,39.85,0,1,3,3,6,11,0,0,0,0,0,0,0,1.1667666666666667,0.025094102885821833,0.050188205771643665,0.42659974905897113,0,11.217699999999999,1,4,0,0,0,0,0,0,0,0,0,NA,0,10.725249999999999,0,0,2,11,0,24.8937,0,2,13087,328.4065244667503,0.18160498452742738,0.19225823998049318,11,0.27603513174404015,0.0859375,5,0.12547051442910914,5,6,NA,NA,13333,205.77565872020074,13150,-0.21392190152801357,309,6,3,0,7.904642409033877,3201,3265,-64,5201,5257,-56,4838,4552,286,84,88,-4,140,147,-7
2.4,3,7.18,2,Blue,Jungle,Levi,Gigabyte Marines,Kayn,Jayce,Jarvan IV,Sejuani,Taliyah,Gnar,39.85,0,2,1,4,6,11,0,0,0,0,0,1,0,1.1667666666666667,0.050188205771643665,0.050188205771643665,0.42659974905897113,0,11.217699999999999,1,4,1,1,0,1,0,0,0,1,0,NA,0,10.725249999999999,0,0,2,11,0,24.8937,0,2,15959,400.4767879548306,0.22145900115176997,0.1922816856498436,33,0.8281053952321205,0.2578125,20,0.5018820577164366,8,8,NA,NA,13334,205.80075282308655,13175,0.11646586345381527,92,185,97,25,6.951066499372647,3250,2531,719,4944,4241,703,3635,2911,724,63,40,23,98,67,31
2.4,3,7.18,3,Blue,Middle,Optimus,Gigabyte Marines,Ryze,Jayce,Jarvan IV,Sejuani,Taliyah,Gnar,39.85,0,2,1,0,6,11,0,0,0,0,1,0,0,1.1667666666666667,0.050188205771643665,0.025094102885821833,0.42659974905897113,0,11.217699999999999,1,4,0,0,0,0,0,0,0,0,0,NA,0,10.725249999999999,0,0,2,11,0,24.8937,0,2,18278,458.67001254705144,0.25363917683138365,0.25476439446869764,28,0.7026348808030113,0.21875,16,0.4015056461731493,9,9,NA,NA,15999,272.67653701380175,14725,-0.045462087273933964,409,6,2,1,10.414052697616059,3726,3174,552,5662,5353,309,4480,4270,210,92,84,8,144,149,-5
2.4,3,7.18,4,Blue,ADC,Noway,Gigabyte Marines,Kog'Maw,Jayce,Jarvan IV,Sejuani,Taliyah,Gnar,39.85,0,1,2,4,6,11,0,0,0,0,0,1,0,1.1667666666666667,0.025094102885821833,0.10037641154328733,0.42659974905897113,0,11.217699999999999,1,4,0,1,0,0,0,0,0,0,0,NA,0,10.725249999999999,0,0,2,11,0,24.8937,0,2,20609,517.1643663739021,0.28598587347182325,0.21570390933090747,14,0.35131744040150564,0.109375,8,0.20075282308657466,3,4,NA,NA,14333,230.86976160602256,13850,-0.3536404160475483,353,9,9,0,9.084065244667503,2831,3383,-552,4520,5873,-1353,2568,3042,-474,68,90,-22,111,147,-36
2.4,3,7.18,5,Blue,Support,Nevan,Gigabyte Marines,Lulu,Jayce,Jarvan IV,Sejuani,Taliyah,Gnar,39.85,0,0,4,5,6,11,0,0,0,0,0,1,0,1.1667666666666667,0,0.050188205771643665,0.42659974905897113,0,11.217699999999999,1,4,0,1,0,0,0,0,0,0,0,NA,0,10.725249999999999,0,0,2,11,0,24.8937,0,2,4130,103.63864491844416,0.057310964017595716,0.144991770570058,42,1.053952321204517,0.328125,8,0.20075282308657466,7,8,NA,NA,11317,155.18594730238394,10200,-0.14755959137343927,15,1,1,0,0.40150564617314927,2166,2386,-220,3325,3804,-479,1863,2804,-941,3,0,3,3,0,3
2.4,3,7.18,6,Red,Top,Flame,Immortals,Shen,Galio,Kalista,Sion,Lucian,Kassadin,39.85,1,2,1,6,11,6,0,0,0,0,0,0,0,1.1667666666666667,0.050188205771643665,0.025094102885821833,0.42659974905897113,0,11.217699999999999,4,1,0,0,0,0,0,0,0,0,1,NA,1,10.725249999999999,1,1,11,2,1,24.8937,2,0,16515,414.42910915934755,0.18685085873328355,0.2111502910214891,22,0.5520702634880803,0.16176470588235295,4,0.10037641154328733,4,5,NA,NA,16582,287.3063989962359,16300,0.21392190152801357,323,44,12,7,9.20953575909661,3265,3201,64,5257,5201,56,4552,4838,-286,88,84,4,147,140,7
2.4,3,7.18,7,Red,Jungle,Xmithie,Immortals,Gragas,Galio,Kalista,Sion,Lucian,Kassadin,39.85,1,2,1,6,11,6,0,0,0,0,0,0,0,1.1667666666666667,0.050188205771643665,0.050188205771643665,0.42659974905897113,1,11.217699999999999,4,1,1,1,0,1,0,0,1,0,1,NA,1,10.725249999999999,1,1,11,2,1,24.8937,2,0,10534,264.34127979924716,0.11918177086868961,0.14848292600160817,35,0.8782936010037641,0.25735294117647056,8,0.20075282308657466,13,15,NA,NA,13184,202.0366373902133,11725,-0.11646586345381527,26,106,64,11,3.312421580928482,2531,3250,-719,4241,4944,-703,2911,3635,-724,40,63,-23,67,98,-31
2.4,3,7.18,8,Red,Middle,Pobelter,Immortals,Syndra,Galio,Kalista,Sion,Lucian,Kassadin,39.85,1,1,2,6,11,6,0,0,0,0,0,0,0,1.1667666666666667,0.025094102885821833,0.050188205771643665,0.42659974905897113,0,11.217699999999999,4,1,0,0,0,0,0,0,0,0,1,NA,1,10.725249999999999,1,1,11,2,1,24.8937,2,0,29497,740.2007528230865,0.33372932364854163,0.1978348591367469,18,0.45169385194479295,0.1323529411764706,11,0.27603513174404015,4,5,NA,NA,15860,269.1884567126725,15410,0.045462087273933964,325,18,10,8,8.607277289836889,3174,3726,-552,5353,5662,-309,4270,4480,-210,84,92,-8,149,144,5
2.4,3,7.18,9,Red,ADC,Cody Sun,Immortals,Xayah,Galio,Kalista,Sion,Lucian,Kassadin,39.85,1,4,1,6,11,6,0,0,0,0,0,0,0,1.1667666666666667,0.10037641154328733,0.025094102885821833,0.42659974905897113,0,11.217699999999999,4,1,1,0,0,0,1,0,0,0,1,NA,1,10.725249999999999,1,1,11,2,1,24.8937,2,0,25557,641.3299874529486,0.289152128165094,0.27319061354264257,13,0.3262233375156838,0.09558823529411764,13,0.3262233375156838,2,2,NA,NA,19946,371.7229611041405,19800,0.3536404160475483,400,37,16,8,10.966122961104139,3383,2831,552,5873,4520,1353,3042,2568,474,90,68,22,147,111,36
2.4,3,7.18,10,Red,Support,Olleh,Immortals,Rakan,Galio,Kalista,Sion,Lucian,Kassadin,39.85,1,2,1,7,11,6,0,0,0,0,0,0,1,1.1667666666666667,0.050188205771643665,0,0.42659974905897113,0,11.217699999999999,4,1,1,0,0,1,0,0,0,0,1,NA,1,10.725249999999999,1,1,11,2,1,24.8937,2,0,6283,157.66624843161856,0.0710859185843912,0.1693413102975132,48,1.2045169385194479,0.35294117647058826,22,0.5520702634880803,14,17,NA,NA,14315,230.41806775407778,11825,0.14755959137343927,29,3,2,0,0.8030112923462986,2386,2166,220,3804,3325,479,2804,1863,941,0,3,-3,0,3,-3
2.4,3,7.18,100,Blue,Team,Team,Gigabyte Marines,NA,Jayce,Jarvan IV,Sejuani,Taliyah,Gnar,39.85,0,6,11,16,6,11,NA,NA,NA,NA,1,1,0,1.1667666666666667,0.15056461731493098,0.27603513174404015,0.42659974905897113,0,11.217699999999999,1,4,1,3,0,1,0,0,0,1,0,18.9497,0,10.725249999999999,0,0,2,11,0,24.8937,0,2,72063,1808.3563362609787,NA,NA,128,3.2120451693851946,1,57,1.4303638644918444,32,35,0.5853658536585366,0.3473684210526316,68316,1070.3086574654956,65100,-0.1421232876712329,1178,207,112,26,34.75533249686323,15174,14739,435,23652,24528,-876,17384,17579,-195,310,302,8,496,510,-14
2.4,3,7.18,200,Red,Team,Team,Immortals,NA,Galio,Kalista,Sion,Lucian,Kassadin,39.85,1,11,6,31,11,6,NA,NA,NA,NA,0,0,1,1.1667666666666667,0.27603513174404015,0.15056461731493098,0.42659974905897113,1,11.217699999999999,4,1,3,1,0,2,1,0,1,0,1,18.9497,1,10.725249999999999,1,1,11,2,1,24.8937,2,0,88386,2217.9673776662485,NA,NA,136,3.412797992471769,1,58,1.4554579673776662,37,44,0.7777777777777778,0.3191489361702128,79887,1360.67252195734,75060,0.1421232876712329,1103,208,104,34,32.898368883312415,14739,15174,-435,24528,23652,876,17579,17384,195,302,310,-8,510,496,14
2.4,4,7.18,1,Blue,Top,sOAZ,Fnatic,Maokai,Taliyah,Jarvan IV,Kog'Maw,Jayce,Trundle,20.866666666666667,0,0,2,0,0,5,0,0,0,0,0,0,0,17.685533333333332,0,0.09584664536741214,0.23961661341853036,0,13.196433333333333,0,1,0,0,0,0,0,0,0,0,0,NA,0,12.660966666666667,0,0,0,8,NA,NA,0,0,7703,369.1533546325879,0.37983234714003944,0.21270345849566194,9,0.43130990415335463,0.17307692307692307,2,0.09584664536741214,2,2,NA,NA,6369,170.59361022364217,5900,-0.00557762190484239,173,0,0,0,8.29073482428115,3336,3366,-30,4931,5440,-509,4787,4581,206,92,88,4,139,150,-11
2.4,4,7.18,2,Blue,Jungle,Broxah,Fnatic,Sejuani,Taliyah,Jarvan IV,Kog'Maw,Jayce,Trundle,20.866666666666667,0,0,0,0,0,5,0,0,0,0,0,0,0,17.685533333333332,0,0.04792332268370607,0.23961661341853036,0,13.196433333333333,0,1,0,1,0,0,0,0,0,0,0,NA,0,12.660966666666667,0,0,0,8,NA,NA,0,0,2728,130.73482428115017,0.13451676528599604,0.17015942063624848,13,0.6230031948881789,0.25,2,0.09584664536741214,2,2,NA,NA,5657,136.47220447284343,5350,-0.08501118568232663,5,81,44,3,4.121405750798722,2918,2853,65,4255,4308,-53,3429,3415,14,42,44,-2,66,66,0
2.4,4,7.18,3,Blue,Middle,Caps,Fnatic,Syndra,Taliyah,Jarvan IV,Kog'Maw,Jayce,Trundle,20.866666666666667,0,0,2,0,0,5,0,0,0,0,0,0,0,17.685533333333332,0,0,0.23961661341853036,0,13.196433333333333,0,1,0,0,0,0,0,0,0,0,0,NA,0,12.660966666666667,0,0,0,8,NA,NA,0,0,3886,186.2300319488818,0.19161735700197238,0.2620593226415545,10,0.4792332268370607,0.19230769230769232,3,0.14376996805111822,2,3,NA,NA,7195,210.17827476038335,5725,-0.2109375,188,18,14,4,9.87220447284345,3464,3316,148,5278,5378,-100,4952,4912,40,92,88,4,147,144,3
2.4,4,7.18,4,Blue,ADC,Rekkles,Fnatic,Tristana,Taliyah,Jarvan IV,Kog'Maw,Jayce,Trundle,20.866666666666667,0,0,0,0,0,5,0,0,0,0,0,0,0,17.685533333333332,0,0.09584664536741214,0.23961661341853036,0,13.196433333333333,0,1,0,0,0,0,0,0,0,0,0,NA,0,12.660966666666667,0,0,0,8,NA,NA,0,0,4668,223.70607028753994,0.2301775147928994,0.2421018666794139,7,0.33546325878594246,0.1346153846153846,1,0.04792332268370607,0,0,NA,NA,6861,194.17188498402552,6500,-0.1625441696113074,197,0,0,0,9.440894568690096,3337,3470,-133,4912,5609,-697,3237,3088,149,93,94,-1,139,155,-16
2.4,4,7.18,5,Blue,Support,Jesiz,Fnatic,Rakan,Taliyah,Jarvan IV,Kog'Maw,Jayce,Trundle,20.866666666666667,0,0,1,0,0,5,0,0,0,0,0,0,1,17.685533333333332,0,0,0.23961661341853036,0,13.196433333333333,0,1,0,0,0,0,0,0,0,0,0,NA,0,12.660966666666667,0,0,0,8,NA,NA,0,0,1295,62.06070287539936,0.06385601577909271,0.1129759315471211,13,0.6230031948881789,0.25,1,0.04792332268370607,3,3,NA,NA,4700,90.60958466453673,4175,-0.32160804020100503,1,0,0,0,0.04792332268370607,2303,2578,-275,3400,4256,-856,3237,3088,149,0,14,-14,0,27,-27
