week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
G,7.4,9.19,8,Red,Middle,xiaohu,Royal Never Give Up,Akali,Pantheon,Rumble,Elise,Gangplank,Pyke,29.666666666666668,1,5,1,2,15,9,1,1,0,0,0,0,0,4.29415,0.16853932584269662,0.06741573033707865,0.8089887640449438,0,8.76095,4,0,0,0,0,0,0,0,0,0,0,NA,1,11.366616666666665,1,1,9,2,1,26.54675,1,0,13206,445.14606741573033,0.26165002377555874,0.19720830175764542,12,0.4044943820224719,0.09302325581395349,4,0.1348314606741573,4,5,NA,NA,11974,271.92808988764045,10215,-0.13552361396303902,241,12,8,4,8.52808988764045,3315,3622,-307,5128,5576,-448,4738,4471,267,92,82,10,143,139,4
G,7.4,9.19,9,Red,ADC,Uzi,Royal Never Give Up,Ezreal,Pantheon,Rumble,Elise,Gangplank,Pyke,29.666666666666668,1,4,1,10,15,9,1,0,0,0,0,0,0,4.29415,0.1348314606741573,0.10112359550561797,0.8089887640449438,0,8.76095,4,0,0,0,0,0,0,0,0,0,0,NA,1,11.366616666666665,1,1,9,2,1,26.54675,1,0,20483,690.4382022471909,0.40582897448090033,0.31036741877918206,18,0.6067415730337078,0.13953488372093023,15,0.5056179775280899,8,8,NA,NA,16603,427.961797752809,15333,0.24799325587362095,303,48,20,26,11.831460674157304,4214,3185,1029,6933,6108,825,3566,3024,542,91,64,27,158,118,40
G,7.4,9.19,10,Red,Support,Ming,Royal Never Give Up,Morgana,Pantheon,Rumble,Elise,Gangplank,Pyke,29.666666666666668,1,4,0,10,15,9,1,0,0,0,0,0,0,4.29415,0.1348314606741573,0,0.8089887640449438,0,8.76095,4,0,0,0,0,0,0,0,0,0,0,NA,1,11.366616666666665,1,1,9,2,1,26.54675,1,0,6359,214.34831460674155,0.1259906482802346,0.15046813503801304,58,1.9550561797752808,0.4496124031007752,20,0.6741573033707865,17,17,NA,NA,10062,207.47865168539323,8825,0.35333333333333333,26,0,0,0,0.8764044943820224,3031,1987,1044,4601,3192,1409,2740,2811,-71,5,1,4,7,2,5
G,7.4,9.19,100,Blue,Team,Team,Clutch Gaming,NA,Renekton,Lee Sin,Camille,Tahm Kench,Galio,29.666666666666668,0,9,15,11,9,15,NA,NA,NA,NA,1,1,0,4.29415,0.3033707865168539,0.5056179775280899,0.8089887640449438,0,8.76095,0,4,0,4,0,0,0,0,0,0,1,10.844383333333333,0,11.366616666666665,0,0,2,9,0,26.54675,0,1,48404,1631.5955056179776,NA,NA,115,3.8764044943820224,1,60,2.0224719101123596,36,44,0.5918367346938775,0.3582089552238806,50736,1051.752808988764,51105,-0.07428899795578081,814,168,106,17,33.10112359550562,16003,16719,-716,26108,26390,-282,18866,18747,119,286,329,-43,494,530,-36
G,7.4,9.19,200,Red,Team,Team,Royal Never Give Up,NA,Pantheon,Rumble,Elise,Gangplank,Pyke,29.666666666666668,1,15,9,36,15,9,NA,NA,NA,NA,0,0,1,4.29415,0.5056179775280899,0.3033707865168539,0.8089887640449438,1,8.76095,4,0,4,0,0,1,0,3,0,0,0,10.844383333333333,1,11.366616666666665,1,1,9,2,1,26.54675,1,0,50472,1701.3033707865168,NA,NA,129,4.348314606741573,1,58,1.9550561797752808,44,47,0.6666666666666666,0.3958333333333333,60441,1378.887640449438,55048,0.07428899795578081,826,217,117,49,35.157303370786515,16719,16003,716,26390,26108,282,18747,18866,-119,329,286,43,530,494,36
G,7.5,9.19,1,Blue,Top,Khan,SK Telecom T1,Akali,Rumble,Qiyana,Quinn,Gangplank,Morgana,33.1,1,4,0,4,18,5,0,0,0,0,0,0,0,4.663083333333334,0.12084592145015105,0.09063444108761329,0.6948640483383686,0,8.633616666666667,4,1,0,0,0,0,0,0,0,0,0,NA,1,12.289266666666666,1,1,10,2,0,24.116116666666667,1,1,9759,294.833836858006,0.2026749184855974,0.21228928225626253,18,0.5438066465256798,0.12,6,0.18126888217522658,7,7,NA,NA,14588,309.9987915407855,13225,-0.013145539906103286,305,19,2,17,9.788519637462235,3381,3383,-2,5398,5035,363,4538,4344,194,81,84,-3,135,112,23
G,7.5,9.19,2,Blue,Jungle,Clid,SK Telecom T1,Elise,Rumble,Qiyana,Quinn,Gangplank,Morgana,33.1,1,6,0,5,18,5,0,0,0,0,1,0,0,4.663083333333334,0.18126888217522658,0,0.6948640483383686,1,8.633616666666667,4,1,3,1,1,1,0,1,0,0,0,NA,1,12.289266666666666,1,1,10,2,0,24.116116666666667,1,1,10578,319.57703927492446,0.21968391102988516,0.1964621763201668,38,1.148036253776435,0.25333333333333335,17,0.5135951661631419,12,14,NA,NA,13823,286.88700906344405,11300,0.19951338199513383,35,175,98,31,6.3444108761329305,4274,3174,1100,6587,4530,2057,3871,3647,224,66,64,2,93,88,5
G,7.5,9.19,3,Blue,Middle,Faker,SK Telecom T1,Camille,Rumble,Qiyana,Quinn,Gangplank,Morgana,33.1,1,3,2,10,18,5,0,0,0,0,0,1,0,4.663083333333334,0.09063444108761329,0.030211480362537763,0.6948640483383686,0,8.633616666666667,4,1,0,0,0,0,0,0,0,0,0,NA,1,12.289266666666666,1,1,10,2,0,24.116116666666667,1,1,10871,328.42900302114805,0.22576893522460592,0.2227579301041899,14,0.4229607250755287,0.09333333333333334,12,0.36253776435045315,4,5,NA,NA,15094,325.28580060422956,13038,0.08291397076443806,303,24,5,3,9.879154078549847,3654,3245,409,5364,4699,665,5061,4119,942,96,86,10,133,123,10
G,7.5,9.19,4,Blue,ADC,Teddy,SK Telecom T1,Xayah,Rumble,Qiyana,Quinn,Gangplank,Morgana,33.1,1,5,0,9,18,5,0,0,0,0,0,0,0,4.663083333333334,0.1510574018126888,0,0.6948640483383686,0,8.633616666666667,4,1,1,0,0,1,0,0,0,0,0,NA,1,12.289266666666666,1,1,10,2,0,24.116116666666667,1,1,14620,441.6918429003021,0.3036281697161014,0.27673560250585494,15,0.45317220543806647,0.1,14,0.4229607250755287,5,5,NA,NA,17703,404.1075528700906,15725,0.3580131208997188,341,46,38,2,11.691842900302115,3368,3409,-41,5871,5099,772,3353,3742,-389,82,84,-2,131,115,16
G,7.5,9.19,5,Blue,Support,Effort,SK Telecom T1,Rakan,Rumble,Qiyana,Quinn,Gangplank,Morgana,33.1,1,0,3,11,18,5,0,0,0,0,0,0,0,4.663083333333334,0,0.030211480362537763,0.6948640483383686,0,8.633616666666667,4,1,0,0,0,0,0,0,0,0,0,NA,1,12.289266666666666,1,1,10,2,0,24.116116666666667,1,1,2323,70.18126888217522,0.0482440655438101,0.09175500881352565,65,1.9637462235649545,0.43333333333333335,14,0.4229607250755287,15,15,NA,NA,8762,133.9867069486405,8025,0.02843601895734597,15,0,0,0,0.45317220543806647,2167,2333,-166,3458,3544,-86,2598,2410,188,4,17,-13,6,25,-19
G,7.5,9.19,6,Red,Top,Huni,Clutch Gaming,Ezreal,Pantheon,Yasuo,Renekton,Jayce,Jarvan IV,33.1,0,3,3,1,5,18,0,0,0,0,0,0,0,4.663083333333334,0.09063444108761329,0.12084592145015105,0.6948640483383686,0,8.633616666666667,1,4,0,0,0,0,0,0,0,0,1,NA,0,12.289266666666666,0,0,2,10,1,24.116116666666667,1,1,17774,536.9788519637463,0.4116162200968018,0.2852914588808601,9,0.2719033232628399,0.0703125,15,0.45317220543806647,4,4,NA,NA,13858,287.9444108761329,13400,0.013145539906103286,280,16,16,0,8.942598187311177,3383,3381,2,5035,5398,-363,4344,4538,-194,84,81,3,112,135,-23
G,7.5,9.19,7,Red,Jungle,Lira,Clutch Gaming,Skarner,Pantheon,Yasuo,Renekton,Jayce,Jarvan IV,33.1,0,0,2,4,5,18,0,0,0,0,0,0,0,4.663083333333334,0,0.18126888217522658,0.6948640483383686,0,8.633616666666667,1,4,1,3,1,0,0,0,0,0,1,NA,0,12.289266666666666,0,0,2,10,1,24.116116666666667,1,1,1857,56.102719033232624,0.043005025358375214,0.15909338537706763,31,0.9365558912386707,0.2421875,14,0.4229607250755287,8,8,NA,NA,9642,160.5728096676737,9250,-0.19951338199513383,38,125,89,0,4.924471299093655,3174,4274,-1100,4530,6587,-2057,3647,3871,-224,64,66,-2,88,93,-5
G,7.5,9.19,8,Red,Middle,Damonte,Clutch Gaming,Ryze,Pantheon,Yasuo,Renekton,Jayce,Jarvan IV,33.1,0,1,4,2,5,18,0,0,0,0,0,0,1,4.663083333333334,0.030211480362537763,0.09063444108761329,0.6948640483383686,0,8.633616666666667,1,4,0,0,0,0,0,0,0,0,1,NA,0,12.289266666666666,0,0,2,10,1,24.116116666666667,1,1,9393,283.7764350453172,0.21752622681271855,0.23320781374409563,15,0.45317220543806647,0.1171875,4,0.12084592145015105,7,8,NA,NA,12118,235.37643504531718,12000,-0.08291397076443806,281,15,10,0,8.942598187311178,3245,3654,-409,4699,5364,-665,4119,5061,-942,86,96,-10,123,133,-10
G,7.5,9.19,9,Red,ADC,Cody Sun,Clutch Gaming,Heimerdinger,Pantheon,Yasuo,Renekton,Jayce,Jarvan IV,33.1,0,0,4,4,5,18,0,0,0,0,0,0,0,4.663083333333334,0,0.1510574018126888,0.6948640483383686,0,8.633616666666667,1,4,0,1,0,0,0,0,0,0,1,NA,0,12.289266666666666,0,0,2,10,1,24.116116666666667,1,1,10311,311.5105740181269,0.23878557698987982,0.2112668299019989,12,0.36253776435045315,0.09375,13,0.39274924471299094,5,6,NA,NA,11385,213.23141993957702,10950,-0.3580131208997188,255,0,0,0,7.7039274924471295,3409,3368,41,5099,5871,-772,3742,3353,389,84,82,2,115,131,-16
G,7.5,9.19,10,Red,Support,Vulcan,Clutch Gaming,Nautilus,Pantheon,Yasuo,Renekton,Jayce,Jarvan IV,33.1,0,1,5,3,5,18,0,0,0,0,0,0,0,4.663083333333334,0.030211480362537763,0,0.6948640483383686,0,8.633616666666667,1,4,0,0,0,0,0,0,0,0,1,NA,0,12.289266666666666,0,0,2,10,1,24.116116666666667,1,1,3846,116.19335347432023,0.0890669507422246,0.11114051209597758,61,1.8429003021148036,0.4765625,23,0.6948640483383686,20,23,NA,NA,8040,112.17401812688821,7800,-0.02843601895734597,75,0,0,0,2.2658610271903323,2333,2167,166,3544,3458,86,2410,2598,-188,17,4,13,25,6,19
G,7.5,9.19,100,Blue,Team,Team,SK Telecom T1,NA,Rumble,Qiyana,Quinn,Gangplank,Morgana,33.1,1,18,5,39,18,5,NA,NA,NA,NA,1,1,0,4.663083333333334,0.5438066465256798,0.1510574018126888,0.6948640483383686,1,8.633616666666667,4,1,4,1,1,2,0,1,0,0,0,12.193316666666666,1,12.289266666666666,1,1,10,2,0,24.116116666666667,1,1,48151,1454.7129909365558,NA,NA,150,4.531722054380665,1,63,1.903323262839879,43,46,0.66,0.375,69970,1460.26586102719,61313,0.13796169571016362,999,264,143,53,38.157099697885194,16844,15544,1300,26678,22907,3771,19421,18262,1159,329,335,-6,498,463,35
G,7.5,9.19,200,Red,Team,Team,Clutch Gaming,NA,Pantheon,Yasuo,Renekton,Jayce,Jarvan IV,33.1,0,5,18,14,5,18,NA,NA,NA,NA,0,0,1,4.663083333333334,0.1510574018126888,0.5438066465256798,0.6948640483383686,0,8.633616666666667,1,4,1,4,1,0,0,0,0,0,1,12.193316666666666,0,12.289266666666666,0,0,2,10,1,24.116116666666667,1,1,43181,1304.561933534743,NA,NA,128,3.8670694864048336,1,69,2.0845921450151055,44,49,0.5416666666666666,0.3950617283950617,55043,1009.299093655589,53400,-0.13796169571016362,929,156,115,0,32.779456193353475,15544,16844,-1300,22907,26678,-3771,18262,19421,-1159,335,329,6,463,498,-35
G,7.6,9.19,1,Blue,Top,Bwipo,Fnatic,Gangplank,Qiyana,Jarvan IV,Kayle,Blitzcrank,Nautilus,32.416666666666664,1,1,0,1,11,3,0,0,0,0,0,0,0,2.8470500000000003,0.03084832904884319,0,0.4318766066838047,0,12.561050000000002,4,0,1,0,1,0,0,0,0,0,0,NA,0,12.985116666666668,1,1,11,2,1,21.93155,2,0,5882,181.44987146529564,0.1880615148511686,0.20695013221631994,14,0.4318766066838047,0.12173913043478261,4,0.12339331619537276,5,5,NA,NA,13087,272.81028277634965,11908,0.11153471052398262,237,27,7,12,8.143958868894602,2961,3185,-224,4639,4924,-285,4191,4312,-121,66,75,-9,110,119,-9
G,7.6,9.19,2,Blue,Jungle,Broxah,Fnatic,Gragas,Qiyana,Jarvan IV,Kayle,Blitzcrank,Nautilus,32.416666666666664,1,2,0,6,11,3,0,0,0,0,1,0,0,2.8470500000000003,0.06169665809768638,0.03084832904884319,0.4318766066838047,1,12.561050000000002,4,0,2,0,0,0,2,0,0,0,0,NA,0,12.985116666666668,1,1,11,2,1,21.93155,2,0,4969,153.28534704370182,0.1588707356843687,0.1476516977511525,32,0.9871465295629821,0.2782608695652174,13,0.40102827763496146,11,12,NA,NA,10553,194.640616966581,8960,0.16752343513758694,17,125,68,15,4.380462724935733,3394,3281,113,4867,4881,-14,2981,2852,129,48,55,-7,77,90,-13
G,7.6,9.19,3,Blue,Middle,Nemesis,Fnatic,Cassiopeia,Qiyana,Jarvan IV,Kayle,Blitzcrank,Nautilus,32.416666666666664,1,2,0,4,11,3,0,0,0,0,0,0,0,2.8470500000000003,0.06169665809768638,0,0.4318766066838047,0,12.561050000000002,4,0,0,0,0,0,0,0,0,0,0,NA,0,12.985116666666668,1,1,11,2,1,21.93155,2,0,8488,261.840616966581,0.2713815263612239,0.2255306203636534,15,0.46272493573264784,0.13043478260869565,10,0.30848329048843187,5,5,NA,NA,13881,297.30385604113116,13075,0.23504273504273504,246,44,25,13,8.946015424164525,4205,3331,874,6451,5451,1000,4729,4470,259,95,87,8,155,149,6
G,7.6,9.19,4,Blue,ADC,Rekkles,Fnatic,Xayah,Qiyana,Jarvan IV,Kayle,Blitzcrank,Nautilus,32.416666666666664,1,5,0,4,11,3,1,1,0,0,0,1,0,2.8470500000000003,0.15424164524421594,0.06169665809768638,0.4318766066838047,0,12.561050000000002,4,0,1,0,1,0,0,0,0,0,0,NA,0,12.985116666666668,1,1,11,2,1,21.93155,2,0,8623,266.0051413881748,0.2756977971033027,0.3127465892869679,13,0.40102827763496146,0.11304347826086956,23,0.7095115681233933,5,5,NA,NA,17608,412.2755784061697,16225,0.17180336646253722,336,48,28,8,11.845758354755786,4182,3790,392,7119,5901,1218,3732,3449,283,85,85,0,151,131,20
G,7.6,9.19,5,Blue,Support,Hylissang,Fnatic,Pyke,Qiyana,Jarvan IV,Kayle,Blitzcrank,Nautilus,32.416666666666664,1,1,3,5,11,3,0,0,0,0,0,1,0,2.8470500000000003,0.03084832904884319,0,0.4318766066838047,0,12.561050000000002,4,0,0,0,0,0,0,0,0,0,0,NA,0,12.985116666666668,1,1,11,2,1,21.93155,2,0,3315,102.26221079691517,0.10598842599993606,0.10712096038190626,41,1.2647814910025708,0.3565217391304348,15,0.46272493573264784,14,14,NA,NA,8821,141.2113110539846,7050,0.16506717850287908,64,0,0,0,1.9742930591259642,2515,2108,407,3580,3494,86,2265,2462,-197,15,7,8,26,12,14
G,7.6,9.19,6,Red,Top,Langx,Royal Never Give Up,Gnar,Pantheon,Twisted Fate,Veigar,Leona,Rakan,32.416666666666664,0,0,1,0,3,11,0,0,0,0,0,0,0,2.8470500000000003,0,0.03084832904884319,0.4318766066838047,0,12.561050000000002,0,4,0,1,0,0,0,0,0,0,1,NA,1,12.985116666666668,0,0,2,11,0,21.93155,0,2,6408,197.67609254498717,0.18741774151092394,0.22205124585303873,14,0.4318766066838047,0.1,5,0.15424164524421594,4,4,NA,NA,10535,194.08534704370183,10650,-0.11153471052398262,240,12,12,0,7.773778920308484,3185,2961,224,4924,4639,285,4312,4191,121,75,66,9,119,110,9
G,7.6,9.19,7,Red,Jungle,Karsa,Royal Never Give Up,Lee Sin,Pantheon,Twisted Fate,Veigar,Leona,Rakan,32.416666666666664,0,1,3,0,3,11,0,0,0,0,0,0,0,2.8470500000000003,0.03084832904884319,0.06169665809768638,0.4318766066838047,0,12.561050000000002,0,4,0,2,0,0,0,0,0,0,1,NA,1,12.985116666666668,0,0,2,11,0,21.93155,0,2,3355,103.4961439588689,0.0981252376356351,0.13441801369379544,38,1.1722365038560412,0.2714285714285714,15,0.46272493573264784,12,14,NA,NA,8052,117.48894601542419,7575,-0.16752343513758694,27,101,76,4,3.948586118251928,3281,3394,-113,4881,4867,14,2852,2981,-129,55,48,7,90,77,13
G,7.6,9.19,8,Red,Middle,xiaohu,Royal Never Give Up,Ryze,Pantheon,Twisted Fate,Veigar,Leona,Rakan,32.416666666666664,0,0,3,1,3,11,0,0,0,0,0,0,0,2.8470500000000003,0,0.06169665809768638,0.4318766066838047,0,12.561050000000002,0,4,0,0,0,0,0,0,0,0,1,NA,1,12.985116666666668,0,0,2,11,0,21.93155,0,2,2208,68.11311053984576,0.06457839782398878,0.2335568574857062,13,0.40102827763496146,0.09285714285714286,4,0.12339331619537276,5,5,NA,NA,10861,204.1419023136247,10325,-0.23504273504273504,265,20,13,0,8.79177377892031,3331,4205,-874,5451,6451,-1000,4470,4729,-259,87,95,-8,149,155,-6
G,7.6,9.19,9,Red,ADC,Uzi,Royal Never Give Up,Ezreal,Pantheon,Twisted Fate,Veigar,Leona,Rakan,32.416666666666664,0,2,1,1,3,11,0,0,0,0,0,0,0,2.8470500000000003,0.06169665809768638,0.15424164524421594,0.4318766066838047,0,12.561050000000002,0,4,0,1,0,0,0,0,0,0,1,NA,1,12.985116666666668,0,0,2,11,0,21.93155,0,2,18769,578.9922879177378,0.5489456289666872,0.32711936189736707,18,0.5552699228791774,0.12857142857142856,13,0.40102827763496146,9,9,NA,NA,13512,285.920822622108,13658,-0.17180336646253722,287,32,25,0,9.840616966580978,3790,4182,-392,5901,7119,-1218,3449,3732,-283,85,85,0,131,151,-20
G,7.6,9.19,10,Red,Support,Ming,Royal Never Give Up,Lulu,Pantheon,Twisted Fate,Veigar,Leona,Rakan,32.416666666666664,0,0,3,3,3,11,0,0,0,0,0,0,1,2.8470500000000003,0,0.03084832904884319,0.4318766066838047,0,12.561050000000002,0,4,0,0,0,0,0,0,0,0,1,NA,1,12.985116666666668,0,0,2,11,0,21.93155,0,2,3451,106.45758354755785,0.10093299406276506,0.08285452107009247,57,1.7583547557840618,0.40714285714285714,11,0.3393316195372751,18,19,NA,NA,6591,72.41953727506429,5975,-0.16506717850287908,20,0,0,0,0.6169665809768637,2108,2515,-407,3494,3580,-86,2462,2265,197,7,15,-8,12,26,-14
G,7.6,9.19,100,Blue,Team,Team,Fnatic,NA,Qiyana,Jarvan IV,Kayle,Blitzcrank,Nautilus,32.416666666666664,1,11,3,20,11,3,NA,NA,NA,NA,1,1,0,2.8470500000000003,0.3393316195372751,0.09254498714652958,0.4318766066838047,1,12.561050000000002,4,0,4,0,2,0,2,0,0,0,0,12.369683333333334,0,12.985116666666668,1,1,11,2,1,21.93155,2,0,31277,964.8431876606685,NA,NA,115,3.547557840616967,1,65,2.0051413881748075,40,41,0.6071428571428571,0.2878787878787879,63950,1318.2416452442162,57218,0.17144049866699557,900,244,128,48,35.29048843187661,17257,15695,1562,26656,24651,2005,17898,17545,353,309,309,0,519,501,18
G,7.6,9.19,200,Red,Team,Team,Royal Never Give Up,NA,Pantheon,Twisted Fate,Veigar,Leona,Rakan,32.416666666666664,0,3,11,5,3,11,NA,NA,NA,NA,0,0,1,2.8470500000000003,0.09254498714652958,0.3393316195372751,0.4318766066838047,0,12.561050000000002,0,4,0,4,0,0,0,0,0,0,1,12.369683333333334,1,12.985116666666668,0,0,2,11,0,21.93155,0,2,34191,1054.7352185089976,NA,NA,140,4.318766066838046,1,48,1.4807197943444732,48,51,0.5111111111111111,0.36,49551,874.056555269923,48183,-0.17144049866699557,839,165,126,4,30.971722365038563,15695,17257,-1562,24651,26656,-2005,17545,17898,-353,309,309,0,501,519,-18
G,8.1,9.19,1,Blue,Top,Ziv,AHQ e-Sports Club,Gangplank,LeBlanc,Akali,Kayle,Rakan,Vladimir,32.6,0,1,4,2,5,10,0,0,0,0,0,0,0,5.361266666666667,0.03067484662576687,0.03067484662576687,0.4601226993865031,0,7.203716666666666,2,3,0,1,0,0,0,0,0,0,0,NA,0,12.972583333333333,0,0,2,11,0,23.798983333333332,0,2,14144,433.8650306748466,0.2922917958255838,0.2509879108789222,14,0.42944785276073616,0.11023622047244094,5,0.15337423312883436,3,3,NA,NA,12068,239.33006134969324,11108,-0.20171604338675733,244,0,0,0,7.484662576687116,2969,4108,-1139,4743,7107,-2364,4198,4882,-684,63,83,-20,95,142,-47
G,8.1,9.19,2,Blue,Jungle,Alex,AHQ e-Sports Club,Gragas,LeBlanc,Akali,Kayle,Rakan,Vladimir,32.6,0,2,3,1,5,10,0,0,0,0,1,0,0,5.361266666666667,0.06134969325153374,0.12269938650306748,0.4601226993865031,1,7.203716666666666,2,3,2,1,0,1,0,1,0,0,0,NA,0,12.972583333333333,0,0,2,11,0,23.798983333333332,0,2,7113,218.19018404907973,0.14699318040917544,0.17358922723558665,29,0.8895705521472392,0.2283464566929134,15,0.460122699386503,10,11,NA,NA,9662,165.52638036809816,8760,-0.1806853582554517,28,126,94,4,4.723926380368098,3369,3430,-61,4984,4951,33,3016,3640,-624,53,69,-16,86,87,-1
G,8.1,9.19,3,Blue,Middle,Rainbow,AHQ e-Sports Club,Viktor,LeBlanc,Akali,Kayle,Rakan,Vladimir,32.6,0,1,2,2,5,10,0,0,0,0,0,1,0,5.361266666666667,0.03067484662576687,0.09202453987730061,0.4601226993865031,0,7.203716666666666,2,3,0,0,0,0,0,0,0,0,0,NA,0,12.972583333333333,0,0,2,11,0,23.798983333333332,0,2,13878,425.7055214723926,0.28679479231246124,0.19231160208197953,15,0.460122699386503,0.11811023622047244,0,0,6,8,NA,NA,10244,183.37914110429446,10435,-0.17808817110432126,236,9,9,0,7.515337423312883,3440,3397,43,5115,5552,-437,4217,4453,-236,67,80,-13,122,140,-18
G,8.1,9.19,4,Blue,ADC,Wako,AHQ e-Sports Club,Kai'Sa,LeBlanc,Akali,Kayle,Rakan,Vladimir,32.6,0,1,1,2,5,10,0,0,0,0,0,0,0,5.361266666666667,0.03067484662576687,0.03067484662576687,0.4601226993865031,0,7.203716666666666,2,3,0,1,0,0,0,0,0,0,0,NA,0,12.972583333333333,0,0,2,11,0,23.798983333333332,0,2,10699,328.19018404907973,0.22109940070262452,0.30368078029196605,13,0.3987730061349693,0.10236220472440945,16,0.49079754601226994,4,4,NA,NA,13706,289.5754601226994,13850,0.014545454545454545,322,16,9,0,10.368098159509202,3428,3253,175,5399,5209,190,3227,3113,114,85,89,-4,147,147,0
G,8.1,9.19,5,Blue,Support,Ysera,AHQ e-Sports Club,Nautilus,LeBlanc,Akali,Kayle,Rakan,Vladimir,32.6,0,0,0,2,5,10,0,0,0,0,0,0,0,5.361266666666667,0,0.03067484662576687,0.4601226993865031,0,7.203716666666666,2,3,0,0,0,0,0,0,0,0,0,NA,0,12.972583333333333,0,0,2,11,0,23.798983333333332,0,2,2556,78.40490797546012,0.05282083075015499,0.07943047951154546,56,1.7177914110429446,0.4409448818897638,5,0.15337423312883436,16,18,NA,NA,6735,75.74110429447852,6450,-0.13178855901520636,48,0,0,0,1.4723926380368098,2165,2135,30,3132,3175,-43,2567,2594,-27,14,1,13,19,6,13
G,8.1,9.19,6,Red,Top,TheShy,Invictus Gaming,Jayce,Pantheon,Qiyana,Syndra,Renekton,Irelia,32.6,1,1,1,5,10,5,0,0,0,0,0,0,0,5.361266666666667,0.03067484662576687,0.03067484662576687,0.4601226993865031,0,7.203716666666666,3,2,1,0,0,1,0,0,0,0,1,NA,1,12.972583333333333,1,1,11,2,1,23.798983333333332,2,0,27737,850.8282208588956,0.410583968618163,0.27334754179171555,15,0.460122699386503,0.16304347826086957,4,0.12269938650306748,5,5,NA,NA,15578,346.99877300613497,13600,0.20171604338675733,286,13,0,1,9.171779141104295,4108,2969,1139,7107,4743,2364,4882,4198,684,83,63,20,142,95,47
G,8.1,9.19,7,Red,Jungle,Ning,Invictus Gaming,Olaf,Pantheon,Qiyana,Syndra,Renekton,Irelia,32.6,1,4,2,3,10,5,0,0,0,0,0,0,0,5.361266666666667,0.12269938650306748,0.06134969325153374,0.4601226993865031,0,7.203716666666666,3,2,1,2,0,0,1,0,0,0,1,NA,1,12.972583333333333,1,1,11,2,1,23.798983333333332,2,0,7438,228.159509202454,0.11010287913551921,0.16973211739859556,13,0.3987730061349693,0.14130434782608695,12,0.36809815950920244,13,15,NA,NA,11290,215.46503067484662,10500,0.1806853582554517,20,141,77,20,4.938650306748466,3430,3369,61,4951,4984,-33,3640,3016,624,69,53,16,87,86,1
G,8.1,9.19,8,Red,Middle,RooKie,Invictus Gaming,Orianna,Pantheon,Qiyana,Syndra,Renekton,Irelia,32.6,1,3,1,5,10,5,0,0,0,0,0,0,1,5.361266666666667,0.09202453987730061,0.03067484662576687,0.4601226993865031,0,7.203716666666666,3,2,0,0,0,0,0,0,0,0,1,NA,1,12.972583333333333,1,1,11,2,1,23.798983333333332,2,0,19158,587.6687116564417,0.28359114795351936,0.22016247903769107,8,0.24539877300613497,0.08695652173913043,12,0.36809815950920244,5,5,NA,NA,13377,279.4834355828221,12475,0.17808817110432126,238,34,23,5,8.343558282208589,3397,3440,-43,5552,5115,437,4453,4217,236,80,67,13,140,122,18
G,8.1,9.19,9,Red,ADC,JackeyLove,Invictus Gaming,Xayah,Pantheon,Qiyana,Syndra,Renekton,Irelia,32.6,1,1,1,3,10,5,0,0,0,0,0,0,0,5.361266666666667,0.03067484662576687,0.03067484662576687,0.4601226993865031,0,7.203716666666666,3,2,1,0,0,0,1,0,0,0,1,NA,1,12.972583333333333,1,1,11,2,1,23.798983333333332,2,0,6460,198.159509202454,0.0956257863962697,0.23543415539413973,9,0.2760736196319018,0.09782608695652174,9,0.2760736196319018,5,6,NA,NA,14009,298.8699386503067,13650,-0.014545454545454545,299,35,20,11,10.245398773006134,3253,3428,-175,5209,5399,-190,3113,3227,-114,89,85,4,147,147,0
G,8.1,9.19,10,Red,Support,Baolan,Invictus Gaming,Morgana,Pantheon,Qiyana,Syndra,Renekton,Irelia,32.6,1,1,0,3,10,5,0,0,0,0,0,0,0,5.361266666666667,0.03067484662576687,0,0.4601226993865031,0,7.203716666666666,3,2,0,0,0,0,0,0,0,0,1,NA,1,12.972583333333333,1,1,11,2,1,23.798983333333332,2,0,6762,207.42331288343559,0.10009621789652876,0.101323706377858,47,1.4417177914110428,0.5108695652173914,21,0.6441717791411042,18,19,NA,NA,8459,128.6245398773006,7360,0.13178855901520636,26,0,0,0,0.7975460122699386,2135,2165,-30,3175,3132,43,2594,2567,27,1,14,-13,6,19,-13
