week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,herald,heraldtime,ft,fttime,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,cssharepost15,csat10,oppcsat10,csdat10,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10
1,3,6.18,1,Blue,Top,Darshan,Counter Logic Gaming,Poppy,Brand,Shen,Vladimir,39.916666666666664,0,2,3,3,16,18,NA,NA,NA,NA,0,0,8.761666666666667,0.05010438413361169,0.07515657620041755,0.8517745302713988,0,12.013966666666665,2,2,NA,NA,0,13.59165,1,7,9,0,26.272483333333334,0,2,18336,459.356993736952,0.16872636257396043,0.1894286515803254,22,0.5511482254697286,0.1732283464566929,2,0.05010438413361169,6,6,NA,NA,13244,202.99791231732777,12880,-0.12518195050946143,280,8,2,6,7.2150313152400845,0.24709302325581395,77,79,-2,3350,3082,268,4814,5328,-514,4436,4198,238
1,3,6.18,2,Blue,Jungle,Xmithie,Counter Logic Gaming,Elise,Brand,Shen,Vladimir,39.916666666666664,0,0,3,7,16,18,NA,NA,NA,NA,0,0,8.761666666666667,0,0.05010438413361169,0.8517745302713988,0,12.013966666666665,2,2,NA,NA,0,13.59165,1,7,9,0,26.272483333333334,0,2,18276,457.8538622129437,0.16817424751318175,0.18010099121002432,27,0.6764091858037579,0.2125984251968504,12,0.3006263048016702,6,7,NA,NA,12845,193.00208768267225,12300,-0.07699824115692788,50,108,94,14,3.958246346555324,0.16424418604651161,28,35,-7,2551,2911,-360,4011,5144,-1133,2910,3495,-585
1,3,6.18,3,Blue,Middle,Huhi,Counter Logic Gaming,Syndra,Brand,Shen,Vladimir,39.916666666666664,0,4,4,5,16,18,NA,NA,NA,NA,0,1,8.761666666666667,0.10020876826722339,0.1503131524008351,0.8517745302713988,0,12.013966666666665,2,2,NA,NA,0,13.59165,1,7,9,0,26.272483333333334,0,2,18384,460.5594989561587,0.16916805462258336,0.2493921825322611,22,0.5511482254697286,0.1732283464566929,4,0.10020876826722339,4,4,NA,NA,15809,267.25678496868477,14950,0.03574468085106383,330,49,43,6,9.494780793319416,0.3386627906976744,83,62,21,3139,2818,321,4961,4987,-26,4202,3862,340
1,3,6.18,4,Blue,ADC,Stixxay,Counter Logic Gaming,Ezreal,Brand,Shen,Vladimir,39.916666666666664,0,9,4,4,16,18,NA,NA,NA,NA,0,0,8.761666666666667,0.2254697286012526,0.10020876826722339,0.8517745302713988,0,12.013966666666665,2,2,NA,NA,0,13.59165,1,7,9,0,26.272483333333334,0,2,43105,1079.874739039666,0.3966486615810735,0.2615017766972134,16,0.40083507306889354,0.12598425196850394,8,0.20041753653444677,3,4,NA,NA,16327,280.2338204592902,15300,0.011503697617091208,290,14,11,3,7.615866388308977,0.23401162790697674,90,79,11,3578,3151,427,5591,4805,786,3681,3436,245
1,3,6.18,5,Blue,Support,aphromoo,Counter Logic Gaming,Bard,Brand,Shen,Vladimir,39.916666666666664,0,1,4,10,16,18,NA,NA,NA,NA,0,0,8.761666666666667,0.025052192066805846,0.07515657620041755,0.8517745302713988,0,12.013966666666665,2,2,NA,NA,0,13.59165,1,7,9,0,26.272483333333334,0,2,10572,264.8517745302714,0.097282673709201,0.1195763979801758,40,1.0020876826722338,0.31496062992125984,12,0.3006263048016702,7,9,NA,NA,10256,128.1419624217119,10225,-0.0430622009569378,12,1,1,0,0.32567849686847605,0.015988372093023256,0,10,-10,1946,2362,-416,3069,3666,-597,2453,2544,-91
1,3,6.18,6,Red,Top,Smurf,Albus NoX Luna,Trundle,Sivir,Caitlyn,Olaf,39.916666666666664,1,3,4,6,18,16,NA,NA,NA,NA,0,0,8.761666666666667,0.07515657620041755,0.05010438413361169,0.8517745302713988,0,12.013966666666665,2,2,NA,NA,1,13.59165,0,9,7,1,26.272483333333334,2,0,14236,356.64300626304805,0.1579689077774942,0.21208305853668286,22,0.5511482254697286,0.1746031746031746,6,0.1503131524008351,3,4,NA,NA,15753,265.8538622129436,14600,0.12518195050946143,311,7,6,1,7.96659707724426,0.24765729585006693,79,77,2,3082,3350,-268,5328,4814,514,4198,4436,-238
1,3,6.18,7,Red,Jungle,PvPStejos,Albus NoX Luna,Nidalee,Sivir,Caitlyn,Olaf,39.916666666666664,1,2,3,6,18,16,NA,NA,NA,NA,0,0,8.761666666666667,0.05010438413361169,0,0.8517745302713988,1,12.013966666666665,2,2,NA,NA,1,13.59165,0,9,7,1,26.272483333333334,2,0,17592,440.71816283924846,0.19520855757387454,0.18951975538101803,26,0.651356993736952,0.20634920634920634,14,0.35073068893528186,3,3,NA,NA,14624,237.56993736951983,13285,0.07699824115692788,22,121,106,15,3.582463465553236,0.11512717536813923,35,28,7,2911,2551,360,5144,4011,1133,3495,2910,585
1,3,6.18,8,Red,Middle,Kira,Albus NoX Luna,Jayce,Sivir,Caitlyn,Olaf,39.916666666666664,1,6,3,7,18,16,NA,NA,NA,NA,0,0,8.761666666666667,0.1503131524008351,0.10020876826722339,0.8517745302713988,0,12.013966666666665,2,2,NA,NA,1,13.59165,0,9,7,1,26.272483333333334,2,0,26698,668.8434237995825,0.2962527324981413,0.22099646261766293,21,0.5260960334029228,0.16666666666666666,8,0.20041753653444677,2,3,NA,NA,16199,277.0271398747391,14425,-0.03574468085106383,295,4,4,0,7.490605427974948,0.2556894243641232,62,83,-21,2818,3139,-321,4987,4961,26,3862,4202,-340
1,3,6.18,9,Red,ADC,aMiracle,Albus NoX Luna,Lucian,Sivir,Caitlyn,Olaf,39.916666666666664,1,4,2,6,18,16,NA,NA,NA,NA,0,0,8.761666666666667,0.10020876826722339,0.2254697286012526,0.8517745302713988,0,12.013966666666665,2,2,NA,NA,1,13.59165,0,9,7,1,26.272483333333334,2,0,17668,442.6221294363257,0.19605188694947792,0.23282770749645262,6,0.1503131524008351,0.047619047619047616,13,0.325678496868476,0,0,NA,NA,16791,291.85803757828813,15125,-0.011503697617091208,359,11,11,0,9.269311064718163,0.33065595716198126,79,90,-11,3151,3578,-427,4805,5591,-786,3436,3681,-245
1,3,6.18,10,Red,Support,Likkrit,Albus NoX Luna,Tahm Kench,Sivir,Caitlyn,Olaf,39.916666666666664,1,3,4,10,18,16,NA,NA,NA,NA,1,0,8.761666666666667,0.07515657620041755,0.025052192066805846,0.8517745302713988,0,12.013966666666665,2,2,NA,NA,1,13.59165,0,9,7,1,26.272483333333334,2,0,13925,348.8517745302714,0.154517915201012,0.14457301596818353,51,1.2776617954070981,0.40476190476190477,13,0.325678496868476,11,11,NA,NA,12375,181.2275574112735,10675,0.0430622009569378,58,0,0,0,1.4530271398747392,0.050870147255689425,10,0,10,2362,1946,416,3666,3069,597,2544,2453,91
1,3,6.18,100,Blue,Team,Team,Counter Logic Gaming,NA,Brand,Shen,Vladimir,39.916666666666664,0,16,18,29,16,18,NA,NA,NA,NA,0,1,8.761666666666667,0.40083507306889354,0.4509394572025052,0.8517745302713988,0,12.013966666666665,2,2,NA,NA,0,13.59165,1,7,9,0,26.272483333333334,0,2,108673,2722.496868475992,NA,NA,127,3.1816283924843427,1,38,0.9519832985386222,26,30,0.7391304347826086,0.20388349514563106,68481,1071.632567849687,65655,-0.036706163794714614,962,180,151,29,28.609603340292278,NA,278,265,13,14564,14324,240,22446,23930,-1484,17682,17535,147
1,3,6.18,200,Red,Team,Team,Albus NoX Luna,NA,Sivir,Caitlyn,Olaf,39.916666666666664,1,18,16,35,18,16,NA,NA,NA,NA,1,0,8.761666666666667,0.4509394572025052,0.40083507306889354,0.8517745302713988,1,12.013966666666665,2,2,NA,NA,1,13.59165,0,9,7,1,26.272483333333334,2,0,90119,2257.678496868476,NA,NA,126,3.1565762004175366,1,54,1.3528183716075157,19,21,0.7954545454545454,0.2289156626506024,75742,1253.536534446764,68110,0.036706163794714614,1045,143,127,16,29.762004175365345,NA,265,278,-13,14324,14564,-240,23930,22446,1484,17535,17682,-147
1,3,6.18,1,Blue,Top,Smeb,ROX Tigers,Kennen,Vladimir,Rek'Sai,Sivir,43.65,1,5,4,8,19,14,NA,NA,NA,NA,0,0,6.9243500000000004,0.11454753722794961,0.09163802978235969,0.7560137457044673,0,15.280316666666666,2,2,NA,NA,0,14.87285,0,11,5,1,23.262216666666667,3,0,28086,643.4364261168386,0.21689370771939578,0.21785796393037907,22,0.5040091638029782,0.14666666666666667,6,0.13745704467353953,2,2,NA,NA,17917,282.22313860252007,16835,0.0984730445621689,284,20,15,5,6.964490263459336,0.25288831835686776,73,66,7,2976,2987,-11,4397,5233,-836,3735,4050,-315
1,3,6.18,2,Blue,Jungle,Peanut,ROX Tigers,Nocturne,Vladimir,Rek'Sai,Sivir,43.65,1,3,2,11,19,14,NA,NA,NA,NA,0,0,6.9243500000000004,0.06872852233676977,0.09163802978235969,0.7560137457044673,0,15.280316666666666,2,2,NA,NA,0,14.87285,0,11,5,1,23.262216666666667,3,0,16052,367.7434135166094,0.12396132579618818,0.19182615277419174,20,0.45819014891179843,0.13333333333333333,11,0.2520045819014891,2,2,NA,NA,16445,248.5003436426117,14825,0.01872340425531915,49,117,104,13,3.802978235967927,0.12965340179717585,39,43,-4,2859,3702,-843,4752,5386,-634,3345,4167,-822
1,3,6.18,3,Blue,Middle,Kuro,ROX Tigers,Malzahar,Vladimir,Rek'Sai,Sivir,43.65,1,1,2,14,19,14,NA,NA,NA,NA,0,0,6.9243500000000004,0.02290950744558992,0.06872852233676977,0.7560137457044673,0,15.280316666666666,2,2,NA,NA,0,14.87285,0,11,5,1,23.262216666666667,3,0,37285,854.1809851088202,0.2879328452722948,0.20286137706866247,28,0.6414662084765178,0.18666666666666668,8,0.18327605956471937,8,8,NA,NA,17069,262.7958762886598,16100,0.0641025641025641,313,19,15,4,7.605956471935854,0.27471116816431324,78,93,-15,3067,3488,-421,4975,5599,-624,4699,4983,-284
1,3,6.18,4,Blue,ADC,PraY,ROX Tigers,Ezreal,Vladimir,Rek'Sai,Sivir,43.65,1,10,1,5,19,14,NA,NA,NA,NA,0,0,6.9243500000000004,0.22909507445589922,0.04581901489117984,0.7560137457044673,0,15.280316666666666,2,2,NA,NA,0,14.87285,0,11,5,1,23.262216666666667,3,0,44717,1024.4444444444446,0.34532635220708613,0.27137172789683484,19,0.4352806414662085,0.12666666666666668,9,0.2061855670103093,2,2,NA,NA,20943,351.5473081328752,18050,0.06580829756795423,323,41,25,16,8.339060710194731,0.3170731707317073,68,91,-23,2881,3499,-618,4509,5922,-1413,3008,3180,-172
1,3,6.18,5,Blue,Support,GorillA,ROX Tigers,Soraka,Vladimir,Rek'Sai,Sivir,43.65,1,0,5,16,19,14,NA,NA,NA,NA,0,1,6.9243500000000004,0,0.02290950744558992,0.7560137457044673,0,15.280316666666666,2,2,NA,NA,0,14.87285,0,11,5,1,23.262216666666667,3,0,3352,76.79266895761741,0.02588576900503506,0.116082778329932,61,1.3974799541809853,0.4066666666666667,16,0.36655211912943875,13,18,NA,NA,12162,150.37892325315005,12275,0.189520624303233,27,0,0,0,0.6185567010309279,0.025673940949935817,4,0,4,1810,2308,-498,2760,3617,-857,2445,2986,-541
1,3,6.18,6,Red,Top,Expect,G2 Esports,Gnar,Nidalee,Elise,Syndra,43.65,0,4,3,5,14,19,NA,NA,NA,NA,0,0,6.9243500000000004,0.09163802978235969,0.11454753722794961,0.7560137457044673,0,15.280316666666666,2,2,NA,NA,1,14.87285,1,5,11,0,23.262216666666667,0,3,11394,261.03092783505156,0.13946827262044653,0.21842988107250355,21,0.48109965635738833,0.14189189189189189,4,0.09163802978235969,1,1,NA,NA,15729,232.09713631156933,15255,-0.0984730445621689,283,21,20,1,6.964490263459336,0.2496894409937888,66,73,-7,2987,2976,11,5233,4397,836,4050,3735,315
1,3,6.18,7,Red,Jungle,Trick,G2 Esports,Olaf,Nidalee,Elise,Syndra,43.65,0,4,5,8,14,19,NA,NA,NA,NA,0,0,6.9243500000000004,0.09163802978235969,0.06872852233676977,0.7560137457044673,1,15.280316666666666,2,2,NA,NA,1,14.87285,1,5,11,0,23.262216666666667,0,3,16018,366.96449026345937,0.1960683509596553,0.20542892378808658,36,0.8247422680412372,0.24324324324324326,12,0.27491408934707906,5,5,NA,NA,15126,218.2827033218786,14550,-0.01872340425531915,87,105,96,9,4.398625429553265,0.16024844720496895,43,39,4,3702,2859,843,5386,4752,634,4167,3345,822
1,3,6.18,8,Red,Middle,Perkz,G2 Esports,Karma,Nidalee,Elise,Syndra,43.65,0,3,6,7,14,19,NA,NA,NA,NA,0,0,6.9243500000000004,0.06872852233676977,0.02290950744558992,0.7560137457044673,0,15.280316666666666,2,2,NA,NA,1,14.87285,1,5,11,0,23.262216666666667,0,3,18374,420.9392898052692,0.2249069721895809,0.20771433253128427,16,0.36655211912943875,0.10810810810810811,6,0.13745704467353953,4,4,NA,NA,15232,220.71111111111114,15100,-0.0641025641025641,302,26,14,12,7.514318442153494,0.23850931677018633,93,78,15,3488,3067,421,5599,4975,624,4983,4699,284
1,3,6.18,9,Red,ADC,Zven,G2 Esports,Jhin,Nidalee,Elise,Syndra,43.65,0,2,3,8,14,19,NA,NA,NA,NA,0,0,6.9243500000000004,0.04581901489117984,0.22909507445589922,0.7560137457044673,0,15.280316666666666,2,2,NA,NA,1,14.87285,1,5,11,0,23.262216666666667,0,3,28603,655.2806414662085,0.3501150607128868,0.25644097177304603,16,0.36655211912943875,0.10810810810810811,8,0.18327605956471937,4,5,NA,NA,17492,272.48659793814437,16900,-0.06580829756795423,398,9,8,1,9.324169530355096,0.3279503105590062,91,68,23,3499,2881,618,5922,4509,1413,3180,3008,172
1,3,6.18,10,Red,Support,mithy,G2 Esports,Nami,Nidalee,Elise,Syndra,43.65,0,1,2,11,14,19,NA,NA,NA,NA,1,0,6.9243500000000004,0.02290950744558992,0,0.7560137457044673,0,15.280316666666666,2,2,NA,NA,1,14.87285,1,5,11,0,23.262216666666667,0,3,7307,167.39977090492556,0.08944134351743048,0.11198589083507973,59,1.3516609392898054,0.39864864864864863,17,0.38946162657502864,14,14,NA,NA,10792,118.99289805269187,10150,-0.189520624303233,24,0,0,0,0.5498281786941581,0.02360248447204969,0,4,-4,2308,1810,498,3617,2760,857,2986,2445,541
1,3,6.18,100,Blue,Team,Team,ROX Tigers,NA,Vladimir,Rek'Sai,Sivir,43.65,1,19,14,54,19,14,NA,NA,NA,NA,0,1,6.9243500000000004,0.4352806414662085,0.3207331042382589,0.7560137457044673,0,15.280316666666666,2,2,NA,NA,0,14.87285,0,11,5,1,23.262216666666667,3,0,129492,2966.59793814433,NA,NA,150,3.436426116838488,1,50,1.145475372279496,27,32,0.6,0.2037037037037037,84536,1295.4455899198167,78085,0.08171154358837643,996,197,159,38,27.331042382588777,NA,262,293,-31,13593,15984,-2391,21393,25757,-4364,17232,19366,-2134
1,3,6.18,200,Red,Team,Team,G2 Esports,NA,Nidalee,Elise,Syndra,43.65,0,14,19,39,14,19,NA,NA,NA,NA,1,0,6.9243500000000004,0.3207331042382589,0.4352806414662085,0.7560137457044673,1,15.280316666666666,2,2,NA,NA,1,14.87285,1,5,11,0,23.262216666666667,0,3,81696,1871.6151202749143,NA,NA,148,3.390607101947308,1,47,1.0767468499427262,28,29,0.46511627906976744,0.2523364485981308,74371,1062.5704467353953,71955,-0.08171154358837643,1094,161,138,23,28.75143184421535,NA,293,262,31,15984,13593,2391,25757,21393,4364,19366,17232,2134
1,3,6.18,1,Blue,Top,MMD,Flash Wolves,Rumble,Zac,Gnar,Cassiopeia,70.33333333333333,0,3,5,5,13,12,NA,NA,NA,NA,0,0,4.2207,0.04265402843601896,0.04265402843601896,0.35545023696682465,0,6.9258,3,5,NA,NA,1,10.595233333333333,1,9,11,1,41.77636666666667,2,2,34783,494.5450236966825,0.23758717495099077,0.20811015563736893,46,0.6540284360189574,0.18473895582329317,6,0.08530805687203792,8,8,NA,NA,24522,222.62559241706163,27150,0.01018047200370199,431,43,30,13,6.739336492890996,0.26117814052519517,67,83,-16,3097,3168,-71,5375,5035,340,4041,4678,-637
1,3,6.18,2,Blue,Jungle,Karsa,Flash Wolves,Elise,Zac,Gnar,Cassiopeia,70.33333333333333,0,4,3,6,13,12,NA,NA,NA,NA,1,0,4.2207,0.05687203791469195,0,0.35545023696682465,0,6.9258,3,5,NA,NA,1,10.595233333333333,1,9,11,1,41.77636666666667,2,2,17075,242.77251184834125,0.1166317169964686,0.1883597602307314,61,0.8672985781990522,0.24497991967871485,48,0.6824644549763034,19,20,NA,NA,23036,201.49763033175356,23700,0.34363411619283063,128,120,94,26,3.5260663507109005,0.12491128459900638,47,44,3,3414,2997,417,5621,4314,1307,3480,3470,10
1,3,6.18,3,Blue,Middle,Maple,Flash Wolves,Varus,Zac,Gnar,Cassiopeia,70.33333333333333,0,3,3,4,13,12,NA,NA,NA,NA,0,0,4.2207,0.04265402843601896,0.08530805687203792,0.35545023696682465,0,6.9258,3,5,NA,NA,1,10.595233333333333,1,9,11,1,41.77636666666667,2,2,51291,729.2559241706161,0.35034596758218867,0.2334693443559856,34,0.48341232227488157,0.13654618473895583,13,0.18483412322274884,9,9,NA,NA,26430,249.7535545023697,27525,0.1998001998001998,537,33,20,13,8.104265402843602,0.31156848828956707,79,100,-21,3081,3560,-479,5233,5416,-183,4405,5058,-653
1,3,6.18,4,Blue,ADC,NL,Flash Wolves,Ezreal,Zac,Gnar,Cassiopeia,70.33333333333333,0,3,0,6,13,12,NA,NA,NA,NA,0,0,4.2207,0.04265402843601896,0.04265402843601896,0.35545023696682465,0,6.9258,3,5,NA,NA,1,10.595233333333333,1,9,11,1,41.77636666666667,2,2,38736,550.7488151658769,0.2645883566369082,0.23970281370034158,25,0.35545023696682465,0.10040160642570281,25,0.35545023696682465,1,1,NA,NA,26899,256.4218009478673,25925,0.30700778642936594,449,75,62,13,7.4502369668246455,0.2881476224272534,70,86,-16,2940,3213,-273,5525,4757,768,2872,2896,-24
1,3,6.18,5,Blue,Support,SwordArT,Flash Wolves,Nami,Zac,Gnar,Cassiopeia,70.33333333333333,0,0,1,10,13,12,NA,NA,NA,NA,0,0,4.2207,0,0,0.35545023696682465,0,6.9258,3,5,NA,NA,1,10.595233333333333,1,9,11,1,41.77636666666667,2,2,4516,64.2085308056872,0.03084678383344376,0.1303579260755725,83,1.180094786729858,0.3333333333333333,21,0.29857819905213273,11,11,NA,NA,18672,139.45023696682466,17025,0.08575803981623277,24,0,0,0,0.3412322274881517,0.014194464158977998,1,3,-2,1750,1899,-149,3118,2778,340,2454,2671,-217
1,3,6.18,6,Red,Top,Impact,Cloud9,Kennen,Nidalee,Syndra,Rek'Sai,70.33333333333333,1,3,3,6,12,13,NA,NA,NA,NA,0,1,4.2207,0.04265402843601896,0.04265402843601896,0.35545023696682465,0,6.9258,5,3,NA,NA,0,10.595233333333333,0,11,9,0,41.77636666666667,2,2,33370,474.45497630331755,0.28168657409361414,0.23619985208714733,44,0.6255924170616114,0.16541353383458646,13,0.18483412322274884,5,5,NA,NA,28346,276.9952606635071,26875,-0.01018047200370199,581,25,21,4,8.616113744075829,0.2682502896871379,83,67,16,3168,3097,71,5035,5375,-340,4678,4041,637
1,3,6.18,7,Red,Jungle,Meteos,Cloud9,Lee Sin,Nidalee,Syndra,Rek'Sai,70.33333333333333,1,0,4,5,12,13,NA,NA,NA,NA,0,0,4.2207,0,0.05687203791469195,0.35545023696682465,1,6.9258,5,3,NA,NA,0,10.595233333333333,0,11,9,0,41.77636666666667,2,2,11564,164.4170616113744,0.09761532942219221,0.1424691747190262,76,1.080568720379147,0.2857142857142857,20,0.2843601895734597,11,11,NA,NA,20615,167.07582938388626,16750,-0.34363411619283063,50,163,144,19,3.028436018957346,0.08864426419466975,44,47,-3,2997,3414,-417,4314,5621,-1307,3470,3480,-10
1,3,6.18,8,Red,Middle,Jensen,Cloud9,Orianna,Nidalee,Syndra,Rek'Sai,70.33333333333333,1,6,0,3,12,13,NA,NA,NA,NA,0,0,4.2207,0.08530805687203792,0.04265402843601896,0.35545023696682465,0,6.9258,5,3,NA,NA,0,10.595233333333333,0,11,9,0,41.77636666666667,2,2,36556,519.7535545023698,0.3085805934242181,0.24788739224791165,19,0.27014218009478674,0.07142857142857142,17,0.24170616113744078,5,5,NA,NA,29310,290.7014218009479,22525,-0.1998001998001998,622,39,29,10,9.398104265402843,0.2925840092699884,100,79,21,3560,3081,479,5416,5233,183,5058,4405,653
1,3,6.18,9,Red,ADC,Sneaky,Cloud9,Caitlyn,Nidalee,Syndra,Rek'Sai,70.33333333333333,1,3,3,4,12,13,NA,NA,NA,NA,0,0,4.2207,0.04265402843601896,0.04265402843601896,0.35545023696682465,0,6.9258,5,3,NA,NA,0,10.595233333333333,0,11,9,0,41.77636666666667,2,2,30462,433.1090047393365,0.25713923943780864,0.2596234284259405,21,0.29857819905213273,0.07894736842105263,14,0.1990521327014218,2,3,NA,NA,30278,304.46445497630333,19025,-0.30700778642936594,669,21,20,1,9.810426540284361,0.3250289687137891,86,70,16,3213,2940,273,4757,5525,-768,2896,2872,24
1,3,6.18,10,Red,Support,Smoothie,Cloud9,Karma,Nidalee,Syndra,Rek'Sai,70.33333333333333,1,0,3,8,12,13,NA,NA,NA,NA,0,0,4.2207,0,0,0.35545023696682465,0,6.9258,5,3,NA,NA,0,10.595233333333333,0,11,9,0,41.77636666666667,2,2,6513,92.60189573459716,0.05497826362216689,0.1138201525199743,106,1.5071090047393365,0.39849624060150374,37,0.5260663507109005,19,23,NA,NA,18252,133.478672985782,15625,-0.08575803981623277,50,0,0,0,0.7109004739336493,0.02549246813441483,3,1,2,1899,1750,149,2778,3118,-340,2671,2454,217
1,3,6.18,100,Blue,Team,Team,Flash Wolves,NA,Zac,Gnar,Cassiopeia,70.33333333333333,0,13,12,31,13,12,NA,NA,NA,NA,1,0,4.2207,0.18483412322274884,0.17061611374407584,0.35545023696682465,0,6.9258,3,5,NA,NA,1,10.595233333333333,1,9,11,1,41.77636666666667,2,2,146401,2081.530805687204,NA,NA,249,3.5402843601895735,1,113,1.6066350710900474,48,49,0.746268656716418,0.315,119559,1069.7488151658767,121325,0.18480585256049523,1569,271,206,65,26.161137440758296,NA,264,316,-52,14282,14837,-555,24872,22300,2572,17252,18773,-1521
1,3,6.18,200,Red,Team,Team,Cloud9,NA,Nidalee,Syndra,Rek'Sai,70.33333333333333,1,12,13,26,12,13,NA,NA,NA,NA,0,1,4.2207,0.17061611374407584,0.18483412322274884,0.35545023696682465,1,6.9258,5,3,NA,NA,0,10.595233333333333,0,11,9,0,41.77636666666667,2,2,118465,1684.3364928909955,NA,NA,266,3.7819905213270144,1,101,1.4360189573459716,42,47,0.7619047619047619,0.22424242424242424,126801,1172.7156398104266,100800,-0.18480585256049523,1972,248,214,34,31.56398104265403,NA,316,264,52,14837,14282,555,22300,24872,-2572,18773,17252,1521
1,3,6.18,1,Blue,Top,AmazingJ,I MAY,Poppy,Rumble,Ezreal,Syndra,31.883333333333333,0,0,4,0,3,10,NA,NA,NA,NA,0,0,5.09965,0,0,0.4077365394668061,0,9.600116666666667,0,4,NA,NA,0,9.418466666666667,0,0,11,0,27.130816666666668,0,1,12136,380.63774176685837,0.32835497835497834,0.21103578268932596,15,0.4704652378463147,0.1388888888888889,5,0.15682174594877157,2,2,NA,NA,9711,174.17501306847882,8800,-0.2531017369727047,235,2,2,0,7.433350757971772,0.23738317757009345,67,72,-5,2922,3186,-264,4608,5268,-660,4162,4239,-77
1,3,6.18,2,Blue,Jungle,Avoidless,I MAY,Elise,Rumble,Ezreal,Syndra,31.883333333333333,0,1,3,2,3,10,NA,NA,NA,NA,1,0,5.09965,0.031364349189754316,0.09409304756926294,0.4077365394668061,0,9.600116666666667,0,4,NA,NA,0,9.418466666666667,0,0,11,0,27.130816666666668,0,1,5019,157.4176685833769,0.13579545454545455,0.1950749399568297,25,0.7841087297438578,0.23148148148148148,16,0.5018295870360691,5,5,NA,NA,9291,161.00198640878202,8985,-0.19487694625816174,28,80,71,9,3.387349712493466,0.10654205607476636,29,48,-19,3121,4074,-953,4660,5848,-1188,3126,4159,-1033
1,3,6.18,3,Blue,Middle,BaeMe,I MAY,Ryze,Rumble,Ezreal,Syndra,31.883333333333333,0,2,1,1,3,10,NA,NA,NA,NA,0,0,5.09965,0.06272869837950863,0.12545739675901726,0.4077365394668061,0,9.600116666666667,0,4,NA,NA,0,9.418466666666667,0,0,11,0,27.130816666666668,0,1,10268,322.0491374803973,0.2778138528138528,0.26933086066944334,10,0.31364349189754315,0.09259259259259259,6,0.18818609513852588,5,7,NA,NA,11245,222.28792472556194,10745,-0.0013950244129272262,275,13,13,0,9.032932566649242,0.31962616822429907,78,75,3,3561,3362,199,5319,5311,8,4535,4422,113
1,3,6.18,4,Blue,ADC,jinjiao,I MAY,Jinx,Rumble,Ezreal,Syndra,31.883333333333333,0,0,1,0,3,10,NA,NA,NA,NA,0,0,5.09965,0,0.09409304756926294,0.4077365394668061,0,9.600116666666667,0,4,NA,NA,0,9.418466666666667,0,0,11,0,27.130816666666668,0,1,4787,150.1411395713539,0.12951839826839825,0.2319368862675949,11,0.34500784108729743,0.10185185185185185,4,0.12545739675901726,2,2,NA,NA,10261,191.4254051228437,10150,-0.2386117136659436,268,10,10,0,8.7192890747517,0.2953271028037383,63,81,-18,2730,4103,-1373,4698,5892,-1194,2614,3277,-663
1,3,6.18,5,Blue,Support,road,I MAY,Braum,Rumble,Ezreal,Syndra,31.883333333333333,0,0,1,0,3,10,NA,NA,NA,NA,0,0,5.09965,0,0,0.4077365394668061,0,9.600116666666667,0,4,NA,NA,0,9.418466666666667,0,0,11,0,27.130816666666668,0,1,4750,148.980658651333,0.12851731601731603,0.09262153041680599,47,1.4741244119184527,0.4351851851851852,17,0.5331939362258233,9,11,NA,NA,6595,76.44370099320439,6575,-0.040968342644320296,39,1,1,0,1.2545739675901726,0.041121495327102804,10,1,9,1922,2134,-212,2941,3227,-286,2001,2389,-388
1,3,6.18,6,Red,Top,Duke,SK Telecom T1,Trundle,Bard,Zac,Olaf,31.883333333333333,1,0,0,6,10,3,NA,NA,NA,NA,0,0,5.09965,0,0,0.4077365394668061,0,9.600116666666667,4,0,NA,NA,1,9.418466666666667,1,11,0,1,27.130816666666668,1,0,12851,403.0632514375327,0.19728580420331907,0.2097209494546565,17,0.5331939362258233,0.14655172413793102,4,0.12545739675901726,3,4,NA,NA,13495,292.8577104025091,11350,0.2531017369727047,281,9,8,1,9.09566126502875,0.2550231839258114,72,67,5,3186,2922,264,5268,4608,660,4239,4162,77
1,3,6.18,7,Red,Jungle,Blank,SK Telecom T1,Nidalee,Bard,Zac,Olaf,31.883333333333333,1,3,2,4,10,3,NA,NA,NA,NA,0,0,5.09965,0.09409304756926294,0.031364349189754316,0.4077365394668061,1,9.600116666666667,4,0,NA,NA,1,9.418466666666667,1,11,0,1,27.130816666666668,1,0,8928,280.02090956612653,0.13706074701791554,0.20781179810612183,27,0.8468374281233665,0.23275862068965517,23,0.7213800313643493,6,6,NA,NA,13410,290.19174072138,10925,0.19487694625816174,33,141,87,54,5.45739675901725,0.15765069551777433,48,29,19,4074,3121,953,5848,4660,1188,4159,3126,1033
